id,priority_date,cite_number
CN-110612546-A,11/05/2017,55.0
CN-111247547-A,26/05/2017,34.0
CN-110692071-A,26/05/2017,34.0
CN-111247546-A,26/05/2017,34.0
CN-110771094-A,19/06/2017,32.0
CN-110603559-A,08/05/2017,34.0
CN-111201515-A,09/10/2017,31.0
CN-108876606-B,29/05/2018,11.0
CN-110622191-A,10/05/2017,32.0
CN-110875821-A,29/08/2018,24.0
CN-111345005-A,09/11/2017,27.0
CN-110800004-A,30/12/2016,71.0
CN-111771194-A,18/12/2017,51.0
CN-110945554-A,02/08/2017,30.0
CN-110619592-A,18/06/2018,24.0
CN-110720102-A,09/06/2017,29.0
CN-111989705-A,15/05/2018,24.0
CN-110582747-A,05/05/2017,36.0
CN-103415867-B,09/03/2011,20.0
CN-112491551-A,29/06/2018,27.0
CN-111770102-B,01/07/2020,10.0
CN-111417946-B,24/02/2020,10.0
CN-109863719-A,25/10/2016,36.0
CN-109906584-A,25/10/2016,36.0
CN-115348031-A,25/10/2016,36.0
CN-110709871-A,22/05/2017,27.0
CN-110663054-A,22/05/2017,27.0
CN-110663053-A,22/05/2017,27.0
CN-110709873-A,22/05/2017,27.0
CN-110651289-A,22/05/2017,27.0
CN-110709872-A,22/05/2017,27.0
CN-110063041-B,21/12/2016,11.0
CN-110169013-B,21/12/2016,11.0
CN-110169012-B,21/12/2016,11.0
CN-110741600-A,13/06/2017,26.0
CN-112041842-A,27/02/2018,23.0
CN-110826903-B,04/11/2019,10.0
CN-110430087-B,16/09/2019,10.0
CN-109791671-A,29/07/2016,55.0
CN-109478298-A,29/07/2016,55.0
CN-111527489-A,13/03/2020,21.0
CN-107392608-A,11/07/2017,74.0
CN-108880794-A,15/06/2018,25.0
CN-111052162-A,29/08/2017,24.0
CN-111052165-A,29/08/2017,24.0
CN-111033542-A,29/08/2017,24.0
CN-110288480-B,28/06/2019,10.0
CN-110868439-A,28/08/2018,23.0
CN-111181968-A,30/12/2019,21.0
CN-110998629-A,15/08/2017,24.0
CN-110998630-A,15/08/2017,24.0
CN-109478307-A,29/07/2016,38.0
CN-107798650-A,18/09/2017,31.0
CN-110546604-A,10/04/2017,25.0
CN-108647958-A,23/03/2018,27.0
CN-115578097-A,23/03/2018,25.0
CN-109478223-A,29/07/2016,33.0
CN-109478279-A,29/07/2016,33.0
CN-109089427-A,29/04/2016,93.0
CN-115660675-A,04/05/2016,47.0
CN-109074566-A,29/04/2016,58.0
CN-116109302-A,24/03/2017,25.0
CN-110603554-A,24/03/2017,25.0
CN-114944932-A,24/05/2016,163.0
CN-108154366-A,25/12/2017,26.0
CN-110622464-A,27/11/2018,22.0
CN-108885761-A,11/04/2016,97.0
CN-109863718-B,24/08/2016,11.0
CN-109508970-B,26/10/2018,10.0
CN-109791659-A,29/04/2016,37.0
CN-109155034-A,29/04/2016,37.0
CN-108885746-A,24/03/2016,46.0
CN-113169876-A,27/11/2018,20.0
CN-113169879-A,27/11/2018,20.0
CN-113169880-A,27/11/2018,20.0
CN-113169877-A,27/11/2018,20.0
CN-113169874-A,27/11/2018,20.0
CN-113169878-A,27/11/2018,20.0
CN-113169881-A,27/11/2018,20.0
CN-111133463-A,22/09/2017,22.0
CN-111164626-A,22/09/2017,22.0
CN-106982205-A,01/03/2017,64.0
CN-106960388-A,01/03/2017,62.0
CN-114723447-A,23/02/2016,81.0
CN-109074563-A,23/02/2016,81.0
CN-114679282-A,23/02/2016,81.0
CN-109314642-A,23/02/2016,81.0
CN-109155036-A,23/02/2016,80.0
CN-108885741-A,23/02/2016,
CN-109479005-A,29/07/2016,28.0
CN-114707988-A,29/07/2016,28.0
CN-109643420-A,23/02/2016,42.0
CN-109314637-A,23/02/2016,42.0
CN-111480162-A,13/12/2017,21.0
CN-109416791-A,28/06/2016,31.0
CN-110795439-A,02/08/2018,
CN-108769258-B,29/06/2018,10.0
CN-106790253-A,25/01/2017,48.0
CN-108781161-A,23/02/2016,
CN-106682530-A,10/01/2017,132.0
CN-108696358-B,06/04/2017,11.0
CN-108876607-B,29/05/2018,
CN-111800268-A,05/04/2019,
CN-107077675-A,30/12/2016,71.0
CN-110651291-A,15/05/2017,22.0
CN-108647967-B,10/05/2018,10.0
CN-110326252-A,14/11/2016,
CN-114826577-A,14/11/2016,
CN-113283905-A,26/10/2018,20.0
CN-106815764-A,18/01/2017,37.0
CN-111953496-A,21/12/2015,250.0
CN-106682983-A,29/12/2016,40.0
CN-111417941-A,20/12/2017,20.0
CN-106453407-A,23/11/2016,41.0
CN-106780025-A,30/11/2016,36.0
CN-107085812-A,06/12/2016,35.0
CN-112236987-A,01/06/2018,20.0
CN-107493273-A,02/08/2017,24.0
CN-113874893-A,14/02/2019,18.0
CN-106384236-A,31/08/2016,52.0
CN-110192216-B,27/01/2017,10.0
CN-114730422-A,19/09/2019,18.0
CN-113783836-B,02/08/2021,9.0
CN-109478997-A,29/07/2016,
CN-111480315-A,15/12/2017,19.0
CN-106600403-A,07/11/2016,29.0
CN-107566116-A,15/06/2017,23.0
CN-111461723-B,17/04/2020,9.0
CN-113435895-A,21/05/2015,155.0
CN-113435869-A,21/05/2015,116.0
CN-111143885-B,02/04/2020,9.0
CN-111062716-B,29/11/2019,9.0
CN-111277562-B,07/01/2020,9.0
CN-111951004-A,17/05/2019,17.0
CN-110609872-B,20/09/2019,
CN-106022917-A,08/05/2016,56.0
CN-111164948-B,27/06/2019,9.0
CN-108694500-A,26/04/2018,19.0
CN-108573434-A,26/04/2018,
CN-106453415-A,01/12/2016,25.0
CN-110363527-B,26/06/2019,9.0
CN-110910138-A,04/12/2019,
CN-110266752-B,07/05/2019,9.0
CN-106530072-A,22/11/2016,25.0
CN-109995594-B,10/04/2019,9.0
CN-113316800-A,18/09/2017,
CN-112602083-A,23/08/2018,17.0
CN-110622488-B,27/03/2019,9.0
CN-110070359-B,19/03/2019,
CN-110570302-A,06/06/2018,
CN-112534774-A,04/06/2018,
CN-109379189-B,17/12/2018,9.0
CN-109727038-B,02/01/2019,
CN-108171609-A,29/12/2017,19.0
CN-111108732-A,30/06/2017,18.0
CN-109600230-B,27/11/2018,9.0
CN-109461079-B,29/10/2018,9.0
CN-110603543-A,08/05/2017,
CN-109117425-A,22/06/2017,
CN-112534453-A,07/03/2018,
CN-109344000-B,16/08/2018,9.0
CN-106685743-A,09/03/2017,21.0
CN-109064167-B,27/07/2018,
CN-108985742-B,19/07/2018,
CN-111512333-A,08/11/2019,
CN-111527488-A,08/11/2019,16.0
CN-109767212-A,11/10/2018,19.0
CN-111373402-A,08/11/2019,16.0
CN-111144881-A,06/11/2018,16.0
CN-108701305-A,29/01/2016,21.0
CN-111066283-A,29/08/2017,
CN-110572398-A,10/09/2019,16.0
CN-108805701-B,19/04/2018,
CN-110569305-A,27/08/2019,18.0
CN-105427104-A,08/12/2015,
CN-109002297-B,16/07/2018,9.0
CN-112166578-A,14/05/2018,16.0
CN-112119610-A,14/05/2018,
CN-110611563-B,15/06/2018,9.0
CN-112154626-A,14/05/2018,
CN-112119611-A,14/05/2018,
CN-113672937-B,06/06/2018,9.0
CN-106603198-A,02/12/2016,
CN-110945550-A,03/04/2019,16.0
CN-108805409-B,08/05/2018,12.0
CN-110569674-A,10/09/2019,
CN-112651740-A,30/08/2018,
CN-111614656-A,16/11/2018,16.0
CN-113765715-A,30/12/2016,844.0
CN-111736963-A,08/06/2020,15.0
CN-112041833-A,16/10/2017,16.0
CN-111448565-A,14/02/2020,15.0
CN-108921525-B,29/06/2018,12.0
CN-115136168-A,06/09/2019,51.0
CN-110832826-B,30/06/2017,12.0
CN-113947452-A,06/03/2018,70.0
CN-114282861-A,06/03/2018,70.0
CN-112074856-A,06/03/2018,70.0
CN-113348479-A,20/12/2018,44.0
CN-111311209-A,03/02/2020,15.0
CN-112837048-A,03/02/2020,15.0
CN-111262872-B,20/01/2020,11.0
CN-111133734-B,12/08/2019,11.0
CN-111954999-A,06/03/2018,70.0
CN-110008735-B,31/01/2019,11.0
CN-109495592-B,11/01/2019,11.0
CN-110869967-A,28/03/2019,34.0
CN-109767271-B,18/01/2019,11.0
CN-110692228-A,01/03/2019,34.0
CN-109495249-B,23/11/2018,11.0
CN-109523413-B,21/11/2018,11.0
CN-112041872-A,27/04/2018,31.0
CN-109493223-B,07/11/2018,11.0
CN-109088871-B,14/08/2018,11.0
CN-110999204-A,24/07/2017,48.0
CN-110929288-A,07/12/2018,32.0
CN-113840012-B,13/12/2018,11.0
CN-110771088-A,14/06/2017,42.0
CN-111183445-A,01/08/2017,35.0
CN-108764907-B,30/05/2018,11.0
CN-110870253-A,30/06/2017,35.0
CN-111901121-A,03/04/2018,55.0
CN-108521328-B,26/03/2018,11.0
CN-111448579-A,04/10/2017,29.0
CN-111466096-A,08/09/2017,29.0
CN-115001706-A,18/04/2017,35.0
CN-110537355-A,18/04/2017,35.0
CN-115618359-A,07/02/2017,131.0
CN-110492990-B,15/05/2018,11.0
CN-111345004-A,09/11/2017,27.0
CN-111406379-A,09/11/2017,27.0
CN-116112184-A,05/05/2017,31.0
CN-111614464-A,31/01/2019,25.0
CN-108932617-A,18/07/2018,28.0
CN-108694668-A,15/06/2018,30.0
CN-111884805-B,24/06/2020,10.0
CN-111061769-B,24/12/2019,10.0
CN-111258725-B,17/01/2020,10.0
CN-110599306-B,16/09/2019,10.0
CN-110569909-B,10/09/2019,10.0
CN-115719265-A,29/07/2016,55.0
CN-109978573-B,03/04/2019,10.0
CN-112968764-A,23/05/2016,234.0
CN-110009485-B,21/03/2019,10.0
CN-109074462-A,13/05/2016,64.0
CN-109074434-A,13/05/2016,64.0
CN-109756508-B,22/01/2019,10.0
CN-109074576-A,29/04/2016,37.0
CN-113169875-A,27/11/2018,20.0
CN-111316278-A,03/11/2017,26.0
CN-109923521-A,28/10/2016,26.0
CN-114282926-A,23/02/2016,53.0
CN-109155035-A,23/02/2016,55.0
CN-108885745-A,23/02/2016,98.0
CN-115391749-A,23/02/2016,83.0
CN-109074579-A,23/02/2016,83.0
CN-110471951-B,07/12/2018,10.0
CN-109684375-B,07/12/2018,10.0
CN-111277553-B,05/12/2018,10.0
CN-108604344-A,12/02/2016,129.0
CN-108737336-B,18/04/2017,11.0
CN-111008228-A,09/03/2020,19.0
CN-108665261-B,20/04/2018,10.0
CN-110827008-B,08/08/2018,10.0
CN-112335214-A,22/08/2018,19.0
CN-108111543-B,06/02/2018,10.0
CN-111133461-A,20/10/2017,20.0
CN-110730973-A,12/04/2017,21.0
CN-112948153-B,14/05/2021,9.0
CN-110580414-A,08/11/2019,18.0
CN-111475829-A,08/11/2019,18.0
CN-112866412-B,31/08/2020,9.0
CN-111526217-B,03/07/2020,9.0
CN-111769948-B,15/06/2020,9.0
CN-110931093-B,18/02/2020,9.0
CN-110998556-A,21/03/2019,18.0
CN-111768203-A,07/11/2018,18.0
CN-110956542-B,07/11/2019,9.0
CN-111105250-B,23/12/2019,9.0
CN-114600419-A,19/08/2019,17.0
CN-113632125-A,20/03/2019,17.0
CN-110851496-A,07/12/2018,18.0
CN-105956923-A,20/04/2016,211.0
CN-110223068-B,14/06/2019,9.0
CN-110032885-B,19/02/2019,9.0
CN-110020549-B,19/02/2019,9.0
CN-111033544-A,15/08/2017,18.0
CN-109617896-B,28/12/2018,9.0
CN-110046023-B,12/12/2018,9.0
CN-109118230-B,29/08/2018,9.0
CN-109040026-A,11/07/2018,16.0
CN-110622192-B,27/11/2018,9.0
CN-108846753-B,06/06/2018,9.0
CN-109194702-B,04/06/2018,9.0
CN-111971704-A,27/10/2017,17.0
CN-106533690-B,27/09/2016,10.0
CN-112887437-B,28/04/2021,8.0
CN-111434084-A,20/10/2017,18.0
CN-107481140-B,24/07/2017,9.0
CN-110431825-B,19/05/2017,9.0
CN-112437938-A,03/07/2018,15.0
CN-111681003-B,07/07/2020,8.0
CN-111541553-B,08/07/2020,8.0
CN-111667267-B,29/05/2020,8.0
CN-106682884-A,05/01/2017,18.0
CN-112204921-A,27/07/2018,14.0
CN-111418184-B,03/02/2020,8.0
CN-107085582-A,12/10/2016,19.0
CN-109275122-B,03/08/2018,12.0
CN-111418183-B,27/11/2019,8.0
CN-111543031-B,23/10/2017,12.0
CN-111543032-B,23/10/2017,12.0
CN-111768304-A,06/08/2018,15.0
CN-113056760-B,19/09/2018,8.0
CN-110458543-B,31/07/2019,8.0
CN-110599143-B,31/07/2019,8.0
CN-111837359-B,02/09/2019,8.0
CN-110659430-B,23/08/2019,8.0
CN-108764877-B,05/06/2018,12.0
CN-108519981-B,01/02/2018,12.0
CN-110462619-B,03/04/2017,12.0
CN-111200641-B,25/12/2019,11.0
CN-108197479-B,29/11/2017,12.0
CN-110781521-A,06/12/2018,40.0
CN-111183426-A,02/07/2019,62.0
CN-111373400-A,02/07/2019,56.0
CN-113272850-A,29/10/2018,33.0
CN-110299195-B,11/06/2019,11.0
CN-113098907-B,05/03/2019,11.0
CN-110020855-B,31/01/2019,11.0
CN-111556836-A,22/06/2018,45.0
CN-110020774-B,30/01/2019,11.0
CN-110046996-B,18/01/2019,11.0
CN-112967160-A,03/06/2019,22.0
CN-110430235-B,28/06/2019,8.0
CN-111771354-A,28/11/2017,63.0
CN-112041871-A,27/04/2018,31.0
CN-112055864-A,27/04/2018,31.0
CN-110602096-A,12/09/2019,28.0
CN-109324757-B,22/08/2018,11.0
CN-110915183-A,26/07/2017,45.0
CN-109104311-B,06/08/2018,11.0
CN-111899102-A,30/11/2018,32.0
CN-109150943-B,27/06/2017,12.0
CN-109064169-B,13/07/2018,11.0
CN-112767158-A,27/02/2018,69.0
CN-109413175-B,19/10/2018,11.0
CN-111149332-A,28/04/2017,48.0
CN-115589332-A,28/04/2017,48.0
CN-111787072-A,03/04/2018,45.0
CN-108805602-B,03/04/2018,11.0
CN-113095749-A,11/05/2018,29.0
CN-110580418-A,08/11/2019,15.0
CN-111475849-A,08/11/2019,15.0
CN-111782725-A,27/02/2018,37.0
CN-113947482-A,16/07/2020,22.0
CN-111316595-A,09/11/2017,27.0
CN-110914851-A,27/03/2019,26.0
CN-110832519-A,27/03/2019,24.0
CN-110677252-A,02/07/2018,24.0
CN-110603783-A,05/05/2017,31.0
CN-108320155-B,21/12/2017,11.0
CN-107844978-A,30/11/2017,62.0
CN-108282474-A,18/01/2018,36.0
CN-112307455-B,28/12/2020,10.0
CN-111066286-A,27/03/2019,24.0
CN-116132162-A,27/03/2019,24.0
CN-108323200-A,25/01/2018,35.0
CN-112887421-A,31/07/2019,23.0
CN-108235806-A,28/12/2017,34.0
CN-111047324-B,16/03/2020,10.0
CN-111339106-B,18/05/2020,10.0
CN-111523133-B,24/04/2020,10.0
CN-110945548-A,24/07/2017,26.0
CN-111324898-B,20/01/2020,10.0
CN-112654992-A,25/04/2018,23.0
CN-113169981-B,19/12/2018,10.0
CN-111080289-B,25/10/2019,10.0
CN-110505065-B,21/08/2019,10.0
CN-110689434-B,26/09/2019,10.0
CN-110688425-A,06/07/2018,22.0
CN-110505239-B,09/09/2019,10.0
CN-115758444-A,29/07/2016,55.0
CN-107392769-B,04/08/2017,11.0
CN-110189131-B,26/06/2019,10.0
CN-110223172-B,20/05/2019,10.0
CN-110351067-B,12/06/2019,10.0
CN-110166442-B,30/04/2019,10.0
CN-110071876-B,28/04/2019,10.0
CN-110264354-B,31/05/2019,8.0
CN-110601853-A,17/09/2019,21.0
CN-109981281-B,14/01/2019,10.0
CN-110582790-A,03/05/2017,23.0
CN-112541757-A,04/05/2016,47.0
CN-111539731-A,19/06/2020,20.0
CN-109670801-B,10/12/2018,10.0
CN-109804396-A,29/04/2016,42.0
CN-109639646-B,16/11/2018,10.0
CN-112368690-A,26/04/2018,21.0
CN-110612697-A,09/05/2017,37.0
CN-112424775-A,26/04/2018,21.0
CN-109639430-B,09/11/2018,10.0
CN-109274717-B,22/08/2018,10.0
CN-109417465-A,23/02/2016,173.0
CN-112686653-A,23/02/2016,173.0
CN-108885748-A,23/02/2016,81.0
CN-111837115-A,11/07/2019,20.0
CN-109272606-B,19/07/2018,10.0
CN-109003081-B,13/07/2018,10.0
CN-115147112-A,12/02/2016,127.0
CN-111835528-A,16/07/2020,19.0
CN-113595726-A,23/02/2016,36.0
CN-110245504-B,20/05/2019,8.0
CN-110263086-B,20/05/2019,8.0
CN-110875893-B,29/08/2018,10.0
CN-106682457-A,16/12/2016,
CN-111543073-A,03/11/2017,24.0
CN-111382464-A,15/01/2016,37.0
CN-110879903-A,20/11/2019,19.0
CN-111897498-A,27/07/2018,21.0
CN-106559211-A,22/11/2016,
CN-106533696-A,18/11/2016,51.0
CN-108229926-B,31/01/2018,10.0
CN-109074562-A,23/02/2016,29.0
CN-114844626-A,15/05/2017,26.0
CN-110622474-A,15/05/2017,26.0
CN-106656784-B,14/10/2016,11.0
CN-106453271-A,21/09/2016,
CN-111742295-A,26/02/2018,19.0
CN-109074580-A,23/02/2016,27.0
CN-112256825-B,19/10/2020,9.0
CN-113222752-A,12/04/2019,16.0
CN-111667011-B,08/06/2020,9.0
CN-112020705-A,23/05/2018,18.0
CN-111524525-B,28/04/2020,9.0
CN-106682528-A,31/12/2016,26.0
CN-111327597-B,21/01/2020,9.0
CN-107464110-B,10/07/2017,10.0
CN-111190714-B,27/12/2019,9.0
CN-110838064-B,12/10/2019,9.0
CN-110599263-B,26/09/2019,9.0
CN-106533661-A,25/10/2016,27.0
CN-110706114-B,05/09/2019,9.0
CN-112532574-A,17/09/2019,14.0
CN-110489486-B,02/08/2019,
CN-110445778-B,01/08/2019,9.0
CN-112651726-A,21/05/2015,175.0
CN-109981297-B,11/04/2019,
CN-110046894-B,19/04/2019,9.0
CN-110138597-B,17/04/2019,9.0
CN-110011981-B,15/03/2019,9.0
CN-110620810-A,20/06/2018,17.0
CN-113190822-B,16/01/2019,9.0
CN-109274505-B,22/11/2018,
CN-110741342-A,26/06/2017,18.0
CN-109409887-B,23/10/2018,9.0
CN-107222312-A,20/06/2017,20.0
CN-107330788-A,15/06/2017,20.0
CN-111344706-A,17/11/2017,
CN-106926968-A,15/12/2014,
CN-107031787-A,15/12/2014,44.0
CN-111095322-A,03/10/2017,17.0
CN-112069165-A,11/06/2019,
CN-110999214-A,18/08/2017,
CN-108776616-B,06/06/2018,9.0
CN-110147992-B,29/04/2019,8.0
CN-112383473-A,12/06/2020,
CN-110070443-B,23/04/2019,8.0
CN-110009494-B,18/03/2019,8.0
CN-112261159-B,21/12/2020,
CN-108681909-B,18/05/2018,9.0
CN-110266364-B,12/03/2018,
CN-113762941-A,06/09/2021,
CN-112073222-B,18/08/2020,
CN-111640014-B,01/03/2019,
CN-109872235-B,25/01/2019,
CN-109857724-B,12/02/2019,
CN-111476667-B,24/06/2020,
CN-110866752-A,18/09/2017,
CN-110035052-B,28/12/2018,8.0
CN-111727450-A,19/01/2018,
CN-110720204-B,19/12/2018,
CN-111177277-B,10/04/2020,8.0
CN-111786818-B,16/06/2020,
CN-111213128-A,16/10/2019,14.0
CN-111859347-A,01/08/2019,14.0
CN-109377221-B,16/10/2018,8.0
CN-111026789-B,29/11/2019,8.0
CN-110268679-B,10/02/2017,
CN-111177778-B,24/12/2019,8.0
CN-112330447-A,19/01/2018,17.0
CN-111833189-A,26/10/2018,16.0
CN-111782472-A,30/06/2020,15.0
CN-111640021-A,19/01/2018,16.0
CN-108900364-B,22/08/2018,8.0
CN-110505091-B,23/08/2019,8.0
CN-112740216-B,21/09/2018,8.0
CN-110324363-B,07/08/2019,
CN-105373955-A,08/12/2015,21.0
CN-109792382-B,28/12/2018,
CN-111095210-B,01/08/2019,8.0
CN-110754070-B,20/06/2017,
CN-111770113-B,31/08/2020,
CN-108737071-B,18/05/2018,12.0
CN-113632434-A,28/03/2019,51.0
CN-111295869-A,02/07/2019,
CN-108737361-B,25/01/2018,12.0
CN-110188563-B,02/06/2019,8.0
CN-112513994-A,21/03/2018,
CN-111047319-A,03/09/2019,
CN-111199045-A,16/11/2018,22.0
CN-112381646-A,31/10/2018,14.0
CN-107491948-B,04/08/2017,
CN-112514319-A,27/07/2018,41.0
CN-107545414-B,17/07/2017,
CN-109698754-B,07/01/2019,11.0
CN-111386514-A,27/11/2017,
CN-109474701-B,18/12/2018,11.0
CN-109639413-B,10/12/2018,11.0
CN-109685502-B,06/12/2018,11.0
CN-109523362-B,16/11/2018,11.0
CN-109327459-B,12/11/2018,
CN-112041870-A,27/04/2018,31.0
CN-112041873-A,27/04/2018,
CN-111512591-A,29/12/2017,37.0
CN-111543026-A,13/12/2018,36.0
CN-110944004-A,12/09/2019,28.0
CN-113537984-A,26/06/2018,35.0
CN-111492634-A,31/07/2017,
CN-113228600-A,05/12/2018,
CN-109166037-B,25/07/2018,11.0
CN-109104415-B,21/07/2018,11.0
CN-108833081-A,22/06/2018,
CN-110324146-B,30/03/2018,11.0
CN-108876370-A,12/06/2018,59.0
CN-110999255-A,29/03/2019,30.0
CN-108965399-B,25/06/2018,
CN-113095822-A,27/06/2018,41.0
CN-110915166-A,14/07/2017,
CN-111899004-A,29/05/2018,
CN-111899005-A,29/05/2018,47.0
CN-111899006-A,29/05/2018,47.0
CN-110622531-A,16/05/2017,92.0
CN-110245503-B,20/05/2019,8.0
CN-110264196-B,20/05/2019,
CN-110245945-B,20/05/2019,
CN-106936566-B,09/03/2017,12.0
CN-111541785-A,08/07/2020,
CN-113438289-A,08/07/2020,
CN-108737106-B,09/05/2018,11.0
CN-110494875-A,11/04/2017,
CN-110609869-A,10/09/2019,
CN-110915165-A,12/05/2017,36.0
CN-112600841-A,19/04/2018,
CN-112348204-A,05/11/2020,23.0
CN-111656378-A,22/11/2017,28.0
CN-108199842-B,13/02/2018,11.0
CN-110709878-A,06/06/2017,31.0
CN-111316594-A,09/11/2017,
CN-115967534-A,27/03/2019,24.0
CN-111180061-A,09/12/2019,23.0
CN-108650291-B,26/03/2018,
CN-109767220-A,15/01/2019,27.0
CN-111737366-B,22/07/2020,10.0
CN-110199305-B,31/01/2017,11.0
CN-111614468-B,24/05/2020,10.0
CN-111245745-B,07/01/2020,10.0
CN-111242617-B,02/01/2020,
CN-111030802-A,16/05/2018,27.0
CN-110992027-B,29/11/2019,10.0
CN-111246471-B,10/01/2020,
CN-111814985-A,30/06/2020,18.0
CN-110866751-A,28/08/2018,
CN-113454619-A,19/08/2019,
CN-108241926-B,25/08/2017,11.0
CN-110601849-B,21/08/2019,10.0
CN-110991622-B,22/08/2019,
CN-111833186-A,20/09/2018,26.0
CN-111630826-A,05/06/2019,22.0
CN-110580653-B,14/08/2019,10.0
CN-110278090-B,27/06/2019,10.0
CN-110582775-A,17/04/2017,
CN-107122993-A,24/04/2017,76.0
CN-110266467-B,31/05/2019,
CN-110868440-A,28/08/2018,23.0
CN-110868438-A,28/08/2018,
CN-110866750-A,28/08/2018,
CN-111191288-A,30/12/2019,
CN-114510750-A,15/07/2016,
CN-110189128-B,06/06/2019,8.0
CN-112910840-A,14/01/2021,20.0
CN-109889866-B,13/02/2019,10.0
CN-114862578-A,03/10/2016,32.0
CN-109074433-A,13/05/2016,64.0
CN-110771120-B,28/02/2019,10.0
CN-109741181-B,29/12/2018,10.0
CN-109544335-B,25/10/2018,
CN-109889498-B,16/01/2019,10.0
CN-109729080-B,20/12/2018,10.0
CN-107038578-A,19/04/2017,55.0
CN-109074565-A,11/04/2016,
CN-108470278-A,13/03/2018,25.0
CN-108694189-B,07/04/2017,11.0
CN-109104396-B,21/06/2017,11.0
CN-110708170-A,13/12/2019,20.0
CN-115880074-A,24/03/2016,
CN-110178338-A,24/08/2016,28.0
CN-106899698-A,11/04/2017,37.0
CN-111684412-A,29/01/2018,21.0
CN-110602089-A,11/09/2019,
CN-115599978-A,22/02/2016,52.0
CN-109314636-A,23/02/2016,53.0
CN-107038639-A,07/03/2017,41.0
CN-115549887-A,23/02/2016,
CN-114282928-A,23/02/2016,
CN-108985644-B,27/07/2018,10.0
CN-109086388-B,26/07/2018,10.0
CN-109949033-A,15/11/2018,21.0
CN-108984645-B,25/06/2018,10.0
CN-111372248-A,27/02/2020,19.0
CN-108564182-B,16/04/2018,10.0
CN-110147684-B,24/05/2019,8.0
CN-109089428-A,30/11/2015,155.0
CN-112231708-A,26/03/2019,17.0
CN-110933108-A,26/09/2019,
CN-111201754-A,18/08/2017,16.0
CN-112438006-A,01/08/2018,
CN-108390872-B,09/02/2018,10.0
CN-108933667-B,03/05/2018,10.0
CN-110546939-B,26/04/2017,10.0
CN-110800258-A,18/03/2019,19.0
CN-108154050-B,30/11/2017,10.0
CN-107945017-B,16/11/2017,10.0
CN-114693301-A,07/12/2015,33.0
CN-115641131-A,23/02/2016,27.0
CN-111034114-A,07/08/2017,23.0
CN-114172735-B,11/12/2021,9.0
CN-110827097-A,07/12/2018,19.0
CN-112840596-A,09/10/2018,18.0
CN-111684761-A,06/02/2018,20.0
CN-111602130-A,25/10/2017,19.0
CN-111770206-B,31/08/2020,9.0
CN-110599160-A,12/06/2018,18.0
CN-111541724-B,08/07/2020,9.0
CN-111159305-B,02/04/2020,9.0
CN-111008201-B,09/03/2020,9.0
CN-107480978-B,04/08/2017,10.0
CN-111666576-B,29/04/2020,9.0
CN-109151013-A,13/08/2018,20.0
CN-107392618-B,28/07/2017,10.0
CN-111261250-B,19/01/2020,9.0
CN-110738497-B,19/12/2019,9.0
CN-106504174-A,27/09/2016,30.0
CN-111062805-B,13/12/2019,9.0
CN-114341875-A,05/07/2019,17.0
CN-114402326-A,05/07/2019,17.0
CN-111523110-B,08/11/2019,9.0
CN-110599261-A,21/09/2019,15.0
CN-110458631-B,31/07/2019,9.0
CN-110413621-B,31/07/2019,9.0
CN-110516007-B,30/08/2019,9.0
CN-110956470-A,26/09/2018,18.0
CN-110413304-B,31/07/2019,9.0
CN-107506997-B,04/08/2017,10.0
CN-111164586-B,28/06/2019,9.0
CN-110264195-B,20/05/2019,9.0
CN-110278193-B,20/05/2019,9.0
CN-110263087-B,20/05/2019,9.0
CN-110245490-B,20/05/2019,9.0
CN-107369010-A,25/07/2017,21.0
CN-110064202-B,31/05/2019,9.0
CN-110163756-B,28/05/2019,9.0
CN-107683488-A,05/04/2015,351.0
CN-110728578-A,29/09/2019,17.0
CN-110769305-A,12/09/2019,19.0
CN-110084070-B,21/04/2019,9.0
CN-110033267-B,19/02/2019,9.0
CN-110032876-B,19/02/2019,9.0
CN-109886040-B,24/01/2019,9.0
CN-112912912-A,28/06/2018,17.0
CN-109327467-B,20/11/2018,9.0
CN-111033468-A,26/03/2019,17.0
CN-109922149-A,06/03/2019,17.0
CN-109413174-B,18/10/2018,9.0
CN-109377365-B,18/10/2018,9.0
CN-111833057-A,30/09/2018,17.0
CN-109033475-B,10/09/2018,9.0
CN-111340465-A,20/09/2016,24.0
CN-111539699-A,20/09/2016,24.0
CN-111416704-A,17/03/2020,16.0
CN-109409890-B,13/11/2018,9.0
CN-108921542-B,30/05/2018,9.0
CN-110933045-A,08/11/2019,16.0
CN-105488665-A,25/11/2015,72.0
CN-108073639-B,16/11/2016,10.0
CN-110751544-A,18/10/2019,16.0
CN-111010382-A,12/09/2019,16.0
CN-110999207-A,15/08/2017,17.0
CN-110771127-B,20/06/2017,9.0
CN-110326012-A,29/11/2017,15.0
CN-110417929-B,27/04/2018,8.0
CN-109218352-B,30/06/2017,9.0
CN-112466336-B,19/11/2020,8.0
CN-112347214-B,06/11/2020,8.0
CN-107330026-B,22/06/2017,9.0
CN-111295660-A,02/11/2017,14.0
CN-111316279-A,02/11/2017,14.0
CN-111295659-A,02/11/2017,14.0
CN-110546672-A,11/04/2017,16.0
CN-110634544-A,19/09/2019,16.0
CN-108055258-B,08/12/2017,9.0
CN-108683626-B,15/03/2018,9.0
CN-108364173-B,14/02/2018,8.0
CN-111475576-B,15/04/2020,8.0
