id,priority_date,cite_number
KR-102082178-B1,06/09/2019,
KR-20220164567-A,20/05/2020,
KR-20230040959-A,27/05/2020,
KR-20220073617-A,26/11/2020,
KR-102304691-B1,04/10/2019,
KR-102360700-B1,08/10/2019,
KR-102111043-B1,08/10/2019,
KR-102273960-B1,29/10/2019,
KR-102389514-B1,30/10/2019,
KR-102289558-B1,05/11/2019,
KR-102315833-B1,16/11/2018,
KR-102307249-B1,18/11/2019,
KR-102317234-B1,30/11/2018,
KR-102145578-B1,08/01/2019,
KR-102248401-B1,22/11/2019,
KR-102154640-B1,28/11/2019,
KR-102298565-B1,28/11/2019,
KR-20210101681-A,10/02/2020,
KR-102108549-B1,06/12/2019,
KR-102214572-B1,10/12/2019,
KR-102129112-B1,11/12/2019,
KR-102113876-B1,13/12/2019,
KR-102220891-B1,18/12/2019,
KR-102365628-B1,26/12/2019,
KR-102314379-B1,27/12/2019,
KR-102496436-B1,30/12/2019,
KR-20220072719-A,25/11/2020,
KR-102216885-B1,31/01/2020,
KR-102109451-B1,05/02/2020,
KR-102369815-B1,15/05/2019,
KR-102409982-B1,13/02/2020,
KR-102559101-B1,24/02/2020,
KR-20220150807-A,04/05/2021,
KR-20230048323-A,12/08/2020,
KR-102387543-B1,23/03/2020,
KR-102215635-B1,03/04/2020,
KR-20210125953-A,10/04/2019,
KR-20230032524-A,31/08/2021,
KR-102163779-B1,24/04/2020,
KR-102353808-B1,30/03/2018,
KR-20190070076-A,12/12/2017,
KR-20190075295-A,21/12/2017,
KR-20180005271-A,02/01/2018,
KR-20210142565-A,17/12/2018,
KR-102430986-B1,24/08/2020,
KR-102522382-B1,06/09/2019,
KR-20190119193-A,29/03/2018,
KR-102256730-B1,28/09/2020,
KR-102428443-B1,08/10/2020,
KR-102231785-B1,08/10/2020,
KR-20190124552-A,26/04/2018,
KR-20210151020-A,02/03/2021,
KR-20190127500-A,05/05/2018,
KR-20200021853-A,21/08/2018,
KR-102474866-B1,16/11/2020,
KR-20190139450-A,08/06/2018,
KR-102293404-B1,07/12/2020,
KR-20200006338-A,10/07/2018,
KR-20200012079-A,26/07/2018,
KR-102372503-B1,22/01/2020,
KR-20230018629-A,30/07/2021,
KR-20200093398-A,28/01/2019,
KR-20230052653-A,13/10/2021,
KR-20210012756-A,26/07/2019,
KR-102478230-B1,05/11/2020,
KR-102018126-B1,03/01/2019,
KR-102362152-B1,24/09/2019,
KR-102526603-B1,21/10/2021,
KR-20220165514-A,08/06/2021,
KR-102310941-B1,26/07/2019,
KR-20230105567-A,04/01/2022,
KR-102534544-B1,01/08/2022,
KR-102348072-B1,31/05/2021,
KR-20200021380-A,20/08/2018,
KR-20220155878-A,17/05/2021,
KR-20210035482-A,24/09/2019,
KR-20200073617-A,14/12/2018,
KR-20230052642-A,13/10/2021,
KR-20210012193-A,24/07/2019,
KR-20190119215-A,31/03/2018,
KR-20200015368-A,03/06/2019,
KR-20230015809-A,23/07/2021,
KR-20230023531-A,10/08/2021,
KR-20200009961-A,21/07/2018,
KR-102269083-B1,19/09/2018,
KR-20230099389-A,27/12/2021,
KR-20230120005-A,,
KR-20200053444-A,21/04/2020,
KR-20190111436-A,22/03/2018,
KR-20220060756-A,05/11/2020,
KR-20200082321-A,28/12/2018,
KR-20200021381-A,20/08/2018,
KR-20220153902-A,12/05/2021,
KR-20230060890-A,28/10/2021,
KR-20210114817-A,11/03/2020,
KR-20230059577-A,26/10/2021,
KR-20230059007-A,25/10/2021,
KR-20230057838-A,22/10/2021,
KR-20230058207-A,22/10/2021,
KR-20230057791-A,22/10/2021,
KR-20230057173-A,21/10/2021,
KR-20230056307-A,20/10/2021,
KR-20230055861-A,19/10/2021,
KR-20230055217-A,18/10/2021,
KR-20230053990-A,15/10/2021,
KR-20230101843-A,10/11/2020,
KR-20230101883-A,10/11/2020,
KR-20230049330-A,06/10/2021,
KR-20230048893-A,05/10/2021,
KR-20230047776-A,01/10/2021,
KR-20230046017-A,29/09/2021,
KR-20210135165-A,27/09/2021,
KR-20230043339-A,24/09/2021,
KR-20230042896-A,23/09/2021,
KR-20230118805-A,24/09/2020,
KR-20230040733-A,16/09/2021,
KR-20210122212-A,24/12/2020,
KR-20230039313-A,14/09/2021,
KR-20230036797-A,08/09/2021,
KR-20220167177-A,11/06/2021,
KR-20230034076-A,02/09/2021,
KR-20230033499-A,01/09/2021,
KR-20230032231-A,30/08/2021,
KR-20230032021-A,29/08/2021,
KR-20230030916-A,26/08/2021,
KR-20220027781-A,27/08/2020,
KR-20230028855-A,23/08/2021,
KR-20230027843-A,20/08/2021,
KR-20230027775-A,20/08/2021,
KR-20220136036-A,30/03/2021,
KR-20230025050-A,13/08/2021,
KR-20230022764-A,09/08/2021,
KR-20230022357-A,06/08/2021,
KR-20230021944-A,06/08/2021,
KR-20230021268-A,05/08/2021,
KR-20230020262-A,03/08/2021,
KR-20230017998-A,29/07/2021,
KR-20230017536-A,28/07/2021,
KR-20230017451-A,28/07/2021,
KR-20230017665-A,28/07/2021,
KR-20230016401-A,26/07/2021,
KR-20230057421-A,28/08/2020,
KR-20230011818-A,14/07/2021,
KR-20230011178-A,13/07/2021,
KR-20230010335-A,12/07/2021,
KR-20230008982-A,08/07/2021,
KR-20210089612-A,28/06/2021,
KR-20230001599-A,28/06/2021,
KR-20210080325-A,22/11/2019,
KR-20220169712-A,21/06/2021,
KR-20220169954-A,21/06/2021,
KR-20220169209-A,18/06/2021,
KR-20210156776-A,18/06/2020,
KR-20220165934-A,09/06/2021,
KR-20220165614-A,08/06/2021,
KR-20210070973-A,20/04/2018,
KR-20220164930-A,07/06/2021,
KR-20220163042-A,02/06/2021,
KR-20220162990-A,02/06/2021,
KR-20220160281-A,27/05/2021,
KR-20220159693-A,26/05/2021,
KR-20220158960-A,25/05/2021,
KR-20220158459-A,24/05/2021,
KR-20230029843-A,24/06/2020,
KR-20220158190-A,21/05/2021,
KR-20210145677-A,25/05/2020,
KR-20210065903-A,17/05/2021,
KR-20220152022-A,07/05/2021,
KR-20220151470-A,06/05/2021,
KR-20220151499-A,06/05/2021,
KR-20220150728-A,04/05/2021,
KR-20220147910-A,28/04/2021,
KR-20220147805-A,28/04/2021,
KR-20230031241-A,03/06/2020,
KR-20220146088-A,23/04/2021,
KR-20220142864-A,15/04/2021,
KR-20220141986-A,14/04/2021,
KR-20220142209-A,14/04/2021,
KR-20220142086-A,14/04/2021,
KR-20220140162-A,09/04/2021,
KR-20220140186-A,09/04/2021,
KR-20220140161-A,09/04/2021,
KR-20220136628-A,01/04/2021,
KR-20220158057-A,26/03/2020,
KR-20210040298-A,22/07/2020,
KR-20210053266-A,02/04/2020,
KR-20220157434-A,20/03/2020,
KR-20220127696-A,11/03/2021,
KR-20220070168-A,20/11/2020,
KR-20220119900-A,22/02/2021,
KR-20210107544-A,21/02/2020,
KR-20220143705-A,19/02/2020,
KR-20220143874-A,19/02/2020,
KR-20220116655-A,15/02/2021,
KR-20220143873-A,19/02/2020,
KR-20210022022-A,04/06/2018,
KR-20220149661-A,04/03/2020,
KR-20220115636-A,08/02/2021,
KR-20220072699-A,25/11/2020,
KR-20220111389-A,02/02/2021,
KR-20220108415-A,27/01/2021,
KR-20220108302-A,27/01/2021,
KR-20220108358-A,27/01/2021,
KR-20220107688-A,26/01/2021,
KR-20220107648-A,26/01/2021,
KR-20220107490-A,25/01/2021,
KR-20220105784-A,21/01/2021,
KR-20220104871-A,19/01/2021,
KR-20220104935-A,19/01/2021,
KR-20220101952-A,12/01/2021,
KR-20220101325-A,11/01/2021,
KR-20220099065-A,05/01/2021,
KR-20220096995-A,31/12/2020,
KR-20220096557-A,31/12/2020,
KR-20220095891-A,30/12/2020,
KR-20220097624-A,30/12/2020,
KR-20220095922-A,30/12/2020,
KR-20220093714-A,28/12/2020,
KR-20230106653-A,18/12/2020,
KR-20210077649-A,17/12/2019,
KR-20220086326-A,16/12/2020,
KR-20220083931-A,11/12/2020,
KR-20220060444-A,04/11/2020,
KR-20220080789-A,07/12/2020,
KR-20220078254-A,03/12/2020,
KR-20220075667-A,30/11/2020,
KR-20210053257-A,01/11/2019,
KR-20220074289-A,27/11/2020,
KR-20220073558-A,26/11/2020,
KR-20220073557-A,26/11/2020,
KR-20220071530-A,24/11/2020,
KR-20220070851-A,23/11/2020,
KR-20220070921-A,23/11/2020,
KR-20220069339-A,20/11/2020,
KR-20220069674-A,20/11/2020,
KR-20230060218-A,27/10/2021,
KR-20230060829-A,28/10/2021,
KR-20220095804-A,30/12/2020,
KR-20220068498-A,19/11/2020,
KR-20220068599-A,19/11/2020,
KR-20220067817-A,18/11/2020,
KR-20220067968-A,18/11/2020,
KR-20210065852-A,27/11/2019,
KR-20220066708-A,16/11/2020,
KR-20220066787-A,16/11/2020,
KR-20220065274-A,13/11/2020,
KR-20220065262-A,13/11/2020,
KR-20220065269-A,13/11/2020,
KR-20220065272-A,13/11/2020,
KR-20220065264-A,13/11/2020,
KR-20220065273-A,13/11/2020,
KR-20220065268-A,13/11/2020,
KR-20220065270-A,13/11/2020,
KR-20220065263-A,13/11/2020,
KR-20220065261-A,13/11/2020,
KR-20220065266-A,13/11/2020,
KR-20220065267-A,13/11/2020,
KR-20220065260-A,13/11/2020,
KR-20220065255-A,13/11/2020,
KR-20220065258-A,13/11/2020,
KR-20220065257-A,13/11/2020,
KR-20220062781-A,09/11/2020,
KR-20220061452-A,06/11/2020,
KR-20220060339-A,04/11/2020,
KR-20220058170-A,30/10/2020,
KR-20220057823-A,30/10/2020,
KR-20220055959-A,27/10/2020,
KR-20220055943-A,27/10/2020,
KR-20220055604-A,27/10/2020,
KR-20210093147-A,17/01/2020,
KR-20220051578-A,19/10/2020,
KR-20220093131-A,16/10/2019,
KR-20200143304-A,08/10/2020,
KR-20220045461-A,05/10/2020,
KR-20220007481-A,10/07/2020,
KR-20200118775-A,28/09/2020,
KR-20200138097-A,28/09/2020,
KR-20220039191-A,22/09/2020,
KR-20210035056-A,23/09/2019,
KR-20210033930-A,19/09/2019,
KR-20220071241-A,30/09/2019,
KR-20200112769-A,17/09/2020,
KR-20200115399-A,17/09/2020,
KR-20220037054-A,17/09/2020,
KR-20200112771-A,17/09/2020,
KR-20220036684-A,16/09/2020,
KR-20220037027-A,16/09/2020,
KR-20220033198-A,09/09/2020,
KR-20220032884-A,08/09/2020,
KR-20210029685-A,04/09/2020,
KR-20220031252-A,04/09/2020,
KR-20220030798-A,03/09/2020,
KR-20220028366-A,28/08/2020,
KR-20210007928-A,26/08/2020,
KR-20220061987-A,16/08/2019,
KR-20220021576-A,14/08/2020,
KR-20220021536-A,14/08/2020,
KR-20220019519-A,10/08/2020,
KR-20220019529-A,10/08/2020,
KR-20210019948-A,13/08/2019,
KR-20220013135-A,24/07/2020,
KR-20220006735-A,09/07/2020,
KR-20220006834-A,09/07/2020,
KR-20220006194-A,08/07/2020,
KR-20220004505-A,03/07/2020,
KR-20210158271-A,23/06/2020,
KR-20210157125-A,19/06/2020,
KR-20210150810-A,04/06/2020,
KR-20210147428-A,29/05/2020,
KR-20200138077-A,31/05/2019,
KR-20210147491-A,29/05/2020,
KR-20210146075-A,26/05/2020,
KR-20200062098-A,19/05/2020,
KR-20210139052-A,13/05/2020,
KR-20210136512-A,08/05/2020,
KR-20210136468-A,07/05/2020,
KR-20210135819-A,06/05/2020,
KR-20200054921-A,01/05/2020,
KR-20200126345-A,29/04/2019,
KR-20210133701-A,29/04/2020,
KR-20210132462-A,27/04/2020,
KR-20210129981-A,21/04/2020,
KR-20210129367-A,20/04/2020,
KR-20210127383-A,14/04/2020,
KR-20210061243-A,19/11/2019,
KR-20210125164-A,08/04/2020,
KR-20200043321-A,08/04/2020,
KR-20210125196-A,08/04/2020,
KR-20210125215-A,08/04/2020,
KR-20210117109-A,18/03/2020,
KR-20210122941-A,01/04/2020,
KR-20210121865-A,31/03/2020,
KR-20200038899-A,29/03/2018,
KR-20210119715-A,25/03/2020,
KR-20210119832-A,25/03/2020,
KR-20220002915-A,22/03/2019,
KR-20210118650-A,23/03/2020,
KR-20210117731-A,20/03/2020,
KR-20210117825-A,20/03/2020,
KR-20220027809-A,18/03/2019,
KR-20210115857-A,16/03/2020,
KR-20200115147-A,12/03/2020,
KR-20190009462-A,18/07/2017,
KR-20190065871-A,04/12/2017,
KR-20190065832-A,04/12/2017,
KR-20190079436-A,27/12/2017,
KR-20190079452-A,27/12/2017,
KR-20190079454-A,27/12/2017,
KR-20190080647-A,28/12/2017,
KR-20190080655-A,28/12/2017,
KR-20190080649-A,28/12/2017,
KR-20190080656-A,28/12/2017,
KR-20190080654-A,28/12/2017,
KR-20190080650-A,28/12/2017,
KR-20190081811-A,29/12/2017,
KR-20190081554-A,29/12/2017,
KR-20190081254-A,29/12/2017,
KR-20190081010-A,29/12/2017,
KR-20190081548-A,29/12/2017,
KR-20190081551-A,29/12/2017,
KR-20190081012-A,29/12/2017,
KR-20190081247-A,29/12/2017,
KR-20190081252-A,29/12/2017,
KR-20190081011-A,29/12/2017,
KR-20190082408-A,30/12/2017,
KR-20190082403-A,30/12/2017,
KR-20190082409-A,30/12/2017,
KR-20190082398-A,30/12/2017,
KR-20190082417-A,30/12/2017,
KR-20190082381-A,30/12/2017,
KR-20190082407-A,30/12/2017,
KR-20190082404-A,30/12/2017,
KR-20230060944-A,28/10/2021,
KR-20230063928-A,29/10/2021,
KR-20230063452-A,02/11/2021,
KR-20230063640-A,02/11/2021,
KR-20230064354-A,03/11/2021,
KR-20220066842-A,16/11/2020,
KR-20190082414-A,30/12/2017,
KR-20230066925-A,08/11/2021,
KR-20230067169-A,09/11/2021,
KR-20230067390-A,09/11/2021,
KR-20230069365-A,12/11/2021,
KR-20230069556-A,12/11/2021,
KR-20190082419-A,30/12/2017,
KR-20230069373-A,12/11/2021,
KR-20230070772-A,15/11/2021,
KR-20230121100-A,15/12/2020,
KR-20230071368-A,16/11/2021,
KR-20230072914-A,18/11/2021,
KR-20230037419-A,09/09/2021,
KR-20230073865-A,19/11/2021,
KR-20220069872-A,20/11/2020,
KR-20190082413-A,30/12/2017,
KR-20190082385-A,30/12/2017,
KR-20230076439-A,24/11/2021,
KR-20210148042-A,04/11/2019,
KR-20230079708-A,29/11/2021,
KR-20230080879-A,30/11/2021,
KR-20220066858-A,16/11/2020,
KR-20230080677-A,30/11/2021,
KR-20230052165-A,12/10/2021,
KR-20230082830-A,02/12/2021,
KR-20230082772-A,02/12/2021,
KR-20230083479-A,03/12/2021,
KR-20230085486-A,07/12/2021,
KR-20230085314-A,07/12/2021,
KR-20230087238-A,09/12/2021,
KR-20230087025-A,09/12/2021,
KR-20230087954-A,10/12/2021,
KR-20230089798-A,14/12/2021,
KR-20230092509-A,17/12/2021,
KR-20230033552-A,01/09/2021,
KR-20230093830-A,20/12/2021,
KR-20230094007-A,20/12/2021,
KR-20230046176-A,29/09/2021,
KR-20230073933-A,19/11/2021,
KR-20230097632-A,24/12/2021,
KR-20220092445-A,24/12/2020,
KR-20230099499-A,27/12/2021,
KR-20230099460-A,27/12/2021,
KR-20190082418-A,30/12/2017,
KR-20230099448-A,27/12/2021,
KR-20230100303-A,28/12/2021,
KR-20230101345-A,29/12/2021,
KR-20230101619-A,29/12/2021,
KR-20230101442-A,29/12/2021,
KR-20230102986-A,30/12/2021,
KR-20230102211-A,30/12/2021,
KR-20230102194-A,30/12/2021,
KR-20230102988-A,30/12/2021,
KR-20230103030-A,31/12/2021,
KR-20230105554-A,04/01/2022,
KR-20230105854-A,05/01/2022,
KR-20230081537-A,30/11/2021,
KR-20230107422-A,07/01/2022,
KR-20220101576-A,11/01/2021,
KR-20230108855-A,12/01/2022,
KR-20230109029-A,12/01/2022,
KR-20190082621-A,02/01/2018,
KR-20230108817-A,12/01/2022,
KR-20230110844-A,17/01/2022,
KR-20230110873-A,17/01/2022,
KR-20230111312-A,18/01/2022,
KR-20230111788-A,19/01/2022,
KR-20230112365-A,20/01/2022,
KR-20230112364-A,20/01/2022,
KR-20230112367-A,20/01/2022,
KR-20230076710-A,24/11/2021,
KR-20230113879-A,24/01/2022,
KR-20190082627-A,02/01/2018,
KR-20190082634-A,02/01/2018,
KR-20230114100-A,24/01/2022,
KR-20230114034-A,24/01/2022,
KR-20230114367-A,25/01/2022,
KR-20230115573-A,27/01/2022,
KR-20230116169-A,28/01/2022,
KR-20230116174-A,28/01/2022,
KR-20230116172-A,28/01/2022,
KR-20220152505-A,06/05/2021,
KR-20220151534-A,06/05/2021,
KR-20230119547-A,,
KR-20190082633-A,02/01/2018,
KR-20230120517-A,,
KR-20230071010-A,15/11/2021,
KR-20230122851-A,,
KR-20230038074-A,10/09/2021,
KR-20230123348-A,,
KR-20220133118-A,24/03/2021,
KR-20220135209-A,29/03/2021,
KR-20220047939-A,20/05/2021,
KR-20230077608-A,23/11/2021,
KR-20220065727-A,11/06/2021,
KR-20230019002-A,30/07/2021,
KR-20230038589-A,14/05/2021,
KR-20230089522-A,13/12/2021,
KR-20230092705-A,17/12/2021,
KR-20220167217-A,11/06/2021,
KR-20230004270-A,30/06/2021,
KR-20230004271-A,30/06/2021,
KR-20230000999-A,25/06/2021,
KR-20230004296-A,30/06/2021,
KR-20230000998-A,25/06/2021,
KR-20220113307-A,23/06/2020,
KR-20230032897-A,30/08/2021,
KR-20230039523-A,13/09/2021,
KR-20230038391-A,11/09/2021,
KR-20220140476-A,28/04/2020,
KR-20230069035-A,11/11/2021,
KR-20230075366-A,22/11/2021,
KR-20230078566-A,26/11/2021,
KR-20220169003-A,14/03/2022,
KR-20220169451-A,14/03/2022,
KR-20230007988-A,13/07/2022,
KR-20230007987-A,13/07/2022,
KR-20230109096-A,12/01/2022,
KR-20230062485-A,13/07/2022,
KR-20230062486-A,13/07/2022,
KR-20230072457-A,17/11/2021,
KR-102417108-B1,18/07/2017,
KR-102004343-B1,19/02/2018,
KR-102008757-B1,19/12/2017,
KR-102216285-B1,30/03/2018,
KR-102192382-B1,30/03/2018,
KR-102053678-B1,11/04/2018,
KR-102568506-B1,08/05/2017,
KR-102109845-B1,11/05/2018,
KR-102109201-B1,14/05/2018,
KR-102121780-B1,03/07/2018,
KR-102055391-B1,04/07/2018,
KR-102120328-B1,04/07/2018,
KR-102156331-B1,13/07/2018,
KR-102193058-B1,24/07/2018,
KR-102140374-B1,30/07/2018,
KR-102157938-B1,20/08/2018,
KR-102110163-B1,07/09/2018,
KR-102195711-B1,13/09/2018,
KR-102177545-B1,13/09/2018,
KR-20190082640-A,02/01/2018,
KR-102132391-B1,05/10/2018,
KR-102333810-B1,12/10/2018,
KR-102198266-B1,30/10/2018,
KR-102232357-B1,01/11/2018,
KR-102155571-B1,05/11/2018,
KR-102092394-B1,06/11/2018,
KR-102227291-B1,12/11/2018,
KR-102134711-B1,13/11/2018,
KR-102130900-B1,15/11/2018,
KR-102258091-B1,20/11/2018,
KR-102128661-B1,22/11/2018,
KR-102143011-B1,23/11/2018,
KR-102555652-B1,29/11/2018,
KR-102179076-B1,29/11/2018,
KR-102188718-B1,29/11/2018,
KR-102086684-B1,06/12/2018,
KR-102346141-B1,28/12/2018,
KR-102096645-B1,31/12/2018,
KR-102096640-B1,31/12/2018,
KR-102096642-B1,31/12/2018,
KR-102096641-B1,31/12/2018,
KR-102096646-B1,31/12/2018,
KR-102118921-B1,31/12/2018,
KR-102096644-B1,31/12/2018,
KR-20190083068-A,03/01/2018,
KR-102135727-B1,16/01/2019,
KR-102219525-B1,24/01/2019,
KR-102143511-B1,31/01/2019,
KR-102260794-B1,07/02/2019,
KR-102171395-B1,25/02/2019,
KR-102251485-B1,22/03/2019,
KR-102191141-B1,22/03/2019,
KR-20190083282-A,03/01/2018,
KR-102535807-B1,21/12/2022,
KR-102270951-B1,27/03/2019,
KR-102251472-B1,21/01/2019,
KR-102282536-B1,21/01/2019,
KR-102226305-B1,02/04/2019,
KR-102305778-B1,12/04/2019,
KR-102264942-B1,20/04/2018,
KR-102051454-B1,23/04/2019,
KR-102189667-B1,24/04/2019,
KR-102115309-B1,24/04/2019,
KR-102182064-B1,30/04/2019,
KR-102279342-B1,10/05/2019,
KR-102060446-B1,16/05/2019,
KR-102273848-B1,28/05/2019,
KR-102163655-B1,05/06/2019,
KR-102536777-B1,07/06/2019,
KR-102164659-B1,11/06/2019,
KR-102166259-B1,13/06/2019,
KR-102185656-B1,21/06/2019,
KR-102170672-B1,26/06/2018,
KR-20190083279-A,03/01/2018,
KR-102150591-B1,10/07/2019,
KR-102175891-B1,15/07/2019,
KR-102054828-B1,18/07/2019,
KR-102180919-B1,18/07/2019,
KR-20190083288-A,03/01/2018,
KR-102231867-B1,29/07/2019,
KR-102273649-B1,05/08/2019,
KR-102247407-B1,09/08/2019,
KR-102262047-B1,16/08/2019,
KR-102243691-B1,03/09/2019,
KR-102199587-B1,05/09/2019,
KR-102271670-B1,16/09/2019,
KR-102348181-B1,22/03/2019,
KR-20190083073-A,03/01/2018,
KR-102294623-B1,27/09/2019,
KR-102262625-B1,08/10/2019,
KR-20190083286-A,03/01/2018,
KR-102291341-B1,23/10/2019,
KR-102363804-B1,23/10/2019,
KR-102247233-B1,28/10/2019,
KR-102232963-B1,28/10/2019,
KR-102171781-B1,31/10/2019,
KR-102302293-B1,31/10/2019,
KR-102234673-B1,31/10/2019,
KR-102310783-B1,05/11/2019,
KR-102150691-B1,11/11/2019,
KR-102422739-B1,12/11/2019,
KR-102227159-B1,21/11/2019,
KR-102274656-B1,22/11/2019,
KR-102240540-B1,25/11/2019,
KR-102501671-B1,03/12/2019,
KR-102288999-B1,31/10/2019,
KR-102141177-B1,12/12/2019,
KR-102141643-B1,13/12/2019,
KR-102281385-B1,20/12/2019,
KR-102275257-B1,26/12/2019,
KR-102182142-B1,26/12/2019,
KR-102373883-B1,30/12/2019,
KR-102263692-B1,30/12/2019,
KR-102250716-B1,04/02/2020,
KR-102329376-B1,06/02/2020,
KR-20190097490-A,12/02/2018,
KR-102469556-B1,12/02/2020,
KR-102209852-B1,12/02/2020,
KR-102329221-B1,13/02/2020,
KR-102358800-B1,31/12/2019,
KR-102174375-B1,19/02/2020,
KR-102112798-B1,28/02/2020,
KR-102461553-B1,28/02/2020,
KR-102341254-B1,03/03/2020,
KR-102120611-B1,03/03/2020,
KR-102317888-B1,04/03/2020,
KR-102380504-B1,16/03/2020,
KR-102569409-B1,18/03/2019,
KR-102390396-B1,29/03/2018,
KR-102137269-B1,07/04/2020,
KR-102348774-B1,08/04/2020,
KR-102285882-B1,19/11/2019,
KR-102303364-B1,13/04/2020,
KR-102357595-B1,21/04/2020,
KR-102212019-B1,22/04/2020,
KR-102254642-B1,24/04/2020,
KR-102188257-B1,27/04/2020,
KR-102172536-B1,02/05/2020,
KR-102538491-B1,07/05/2020,
KR-102208399-B1,07/07/2020,
KR-20190107230-A,08/03/2018,
KR-102350639-B1,14/07/2020,
KR-102250861-B1,13/08/2019,
KR-102343461-B1,05/08/2020,
KR-102565850-B1,14/08/2020,
KR-20190110367-A,20/03/2018,
KR-20190110398-A,20/03/2018,
KR-20190114435-A,30/03/2018,
KR-102193608-B1,19/08/2020,
KR-102236265-B1,24/08/2020,
KR-20190114421-A,30/03/2018,
KR-102551530-B1,03/09/2020,
KR-102480754-B1,16/09/2020,
KR-102493780-B1,16/09/2020,
KR-102446990-B1,19/09/2019,
KR-20190115559-A,03/04/2018,
KR-20190115558-A,03/04/2018,
KR-102259838-B1,21/09/2020,
KR-20190115550-A,03/04/2018,
KR-102245915-B1,24/09/2020,
KR-102482291-B1,25/09/2020,
KR-102451576-B1,05/10/2020,
KR-102344933-B1,08/10/2020,
KR-102514517-B1,12/10/2020,
KR-20190115557-A,03/04/2018,
KR-102332202-B1,20/10/2020,
KR-102452287-B1,27/10/2020,
KR-102483282-B1,27/10/2020,
KR-20190115551-A,03/04/2018,
KR-20190116672-A,05/04/2018,
KR-20190117212-A,06/04/2018,
KR-20190118363-A,10/04/2018,
KR-20190118364-A,10/04/2018,
KR-20190118362-A,10/04/2018,
KR-20200013195-A,27/07/2018,
KR-20190119294-A,12/04/2018,
KR-20190121626-A,18/04/2018,
KR-102439779-B1,30/10/2020,
KR-20190122441-A,20/04/2018,
KR-20190125777-A,30/04/2018,
KR-20200005629-A,08/05/2017,
KR-102314831-B1,17/07/2020,
KR-20190129629-A,11/05/2018,
KR-20190130377-A,14/05/2018,
KR-20190131789-A,17/05/2018,
KR-102343338-B1,04/11/2020,
KR-20190133463-A,23/05/2018,
KR-20190133447-A,23/05/2018,
KR-20190133440-A,23/05/2018,
KR-20190136558-A,31/05/2018,
KR-20190136612-A,31/05/2018,
KR-20190136605-A,31/05/2018,
KR-20190136594-A,31/05/2018,
KR-20190136621-A,31/05/2018,
KR-20190136575-A,31/05/2018,
KR-20190136563-A,31/05/2018,
KR-20190136639-A,31/05/2018,
KR-20190136601-A,31/05/2018,
KR-20190136487-A,31/05/2018,
KR-20190136585-A,31/05/2018,
KR-20190140376-A,11/06/2018,
KR-20200003991-A,03/07/2018,
KR-20200003973-A,03/07/2018,
KR-20200004631-A,04/07/2018,
KR-20200006237-A,10/07/2018,
KR-20200006252-A,10/07/2018,
KR-20200006272-A,10/07/2018,
KR-20200006234-A,10/07/2018,
KR-20200007421-A,13/07/2018,
KR-20200011323-A,24/07/2018,
KR-20200011735-A,25/07/2018,
KR-20200013447-A,30/07/2018,
KR-20200016499-A,07/08/2018,
KR-20200017149-A,08/08/2018,
KR-20200020320-A,17/08/2018,
KR-20200020558-A,18/08/2018,
KR-20200021342-A,20/08/2018,
KR-20200021194-A,20/08/2018,
KR-20200021588-A,21/08/2018,
KR-20200022997-A,24/08/2018,
KR-20200025811-A,31/08/2018,
KR-20200028760-A,07/09/2018,
KR-20200030883-A,13/09/2018,
KR-20200030884-A,13/09/2018,
KR-20200033016-A,19/09/2018,
KR-20200037508-A,01/10/2018,
KR-20200039468-A,05/10/2018,
KR-20200039132-A,05/10/2018,
KR-20200040592-A,10/10/2018,
KR-20200042092-A,12/10/2018,
KR-20200041709-A,12/10/2018,
KR-20200045089-A,22/10/2018,
KR-20200045323-A,22/10/2018,
KR-20200048491-A,30/10/2018,
KR-20200048540-A,30/10/2018,
KR-20200048493-A,30/10/2018,
KR-20200048529-A,30/10/2018,
KR-20200048546-A,30/10/2018,
KR-20200048538-A,30/10/2018,
KR-20200048533-A,30/10/2018,
KR-20200048480-A,30/10/2018,
KR-20200048542-A,30/10/2018,
KR-20200048530-A,30/10/2018,
KR-20200048531-A,30/10/2018,
KR-20200048486-A,30/10/2018,
KR-20200048525-A,30/10/2018,
KR-20200048483-A,30/10/2018,
KR-20200048541-A,30/10/2018,
KR-20200048545-A,30/10/2018,
KR-20200048539-A,30/10/2018,
KR-20200048537-A,30/10/2018,
KR-20200048481-A,30/10/2018,
KR-20200048536-A,30/10/2018,
KR-20200048488-A,30/10/2018,
KR-20200048543-A,30/10/2018,
KR-20200048485-A,30/10/2018,
KR-20200048479-A,30/10/2018,
KR-20200048490-A,30/10/2018,
KR-20200048535-A,30/10/2018,
KR-20200048532-A,30/10/2018,
KR-20200048676-A,30/10/2018,
KR-20200048524-A,30/10/2018,
KR-20200048489-A,30/10/2018,
KR-20200048555-A,30/10/2018,
KR-20200048526-A,30/10/2018,
KR-20200048528-A,30/10/2018,
KR-20200048549-A,30/10/2018,
KR-20200048550-A,30/10/2018,
KR-20200048484-A,30/10/2018,
KR-20200048544-A,30/10/2018,
KR-20200048691-A,30/10/2018,
KR-20200050203-A,01/11/2018,
KR-20200051135-A,04/11/2018,
KR-20200108948-A,11/03/2019,
KR-20200051252-A,05/11/2018,
KR-20200055831-A,11/11/2018,
KR-20200054536-A,12/11/2018,
KR-20200055412-A,13/11/2018,
KR-20200056000-A,14/11/2018,
